Alloy,Series,Temper,Form,Processing,Al_wt,Cu_wt,Fe_wt,Mg_wt,Mn_wt,Si_wt,Ti_wt,Zn_wt,Cr_wt,Others_wt,Density_g_cm3,UTS_MPa,YS_MPa,Elongation_pct,Hardness_HB,Modulus_GPa,Source
4045_v2,4xxx,O,Sheet,Wrought,88.099,0.385,0.706,0.197,0.003,10.207,0.216,0.119,0.0,0.068,2.652,139.0,73.6,20.3,34.6,68.6,Aug([5])
4045_v3,4xxx,O,Sheet,Wrought,88.172,0.275,0.664,0.0,0.042,10.515,0.24,0.058,0.0,0.034,2.648,135.7,73.4,19.2,32.5,70.6,Aug([5])
4045_v4,4xxx,O,Sheet,Wrought,88.375,0.428,0.768,0.0,0.004,10.148,0.189,0.053,0.005,0.03,2.667,131.8,72.0,19.7,31.2,71.3,Aug([5])
4045_v5,4xxx,O,Sheet,Wrought,88.764,0.442,0.818,0.0,0.071,9.543,0.24,0.087,0.003,0.032,2.658,131.6,71.6,19.3,30.4,69.7,Aug([5])
4045_v6,4xxx,O,Sheet,Wrought,87.978,0.251,0.948,0.0,0.021,10.505,0.155,0.099,0.0,0.043,2.657,130.1,68.0,19.8,34.8,70.5,Aug([5])
4045_v7,4xxx,O,Sheet,Wrought,88.871,0.378,0.662,0.0,0.027,9.722,0.191,0.118,0.0,0.031,2.657,126.0,70.4,18.6,31.7,69.0,Aug([5])
4045_v8,4xxx,O,Sheet,Wrought,88.118,0.273,0.696,0.102,0.083,10.346,0.232,0.09,0.0,0.06,2.657,131.4,69.6,20.8,34.2,71.7,Aug([5])
4145_v1,4xxx,O,Wire,Wrought,84.506,4.11,0.716,0.14,0.162,9.822,0.143,0.183,0.154,0.064,2.733,173.4,99.8,15.2,51.8,71.1,Aug([5])
4145_v2,4xxx,O,Wire,Wrought,84.968,4.08,0.701,0.26,0.11,9.252,0.198,0.217,0.171,0.043,2.744,166.9,101.9,16.8,49.2,73.2,Aug([5])
4145_v3,4xxx,O,Wire,Wrought,84.032,3.979,0.71,0.231,0.123,10.385,0.123,0.213,0.165,0.039,2.729,176.9,97.1,13.9,53.6,72.9,Aug([5])
4145_v4,4xxx,O,Wire,Wrought,85.121,3.95,0.786,0.004,0.108,9.517,0.103,0.213,0.146,0.052,2.732,163.3,91.7,14.4,46.9,72.5,Aug([5])
4145_v5,4xxx,O,Wire,Wrought,84.293,4.019,0.8,0.021,0.109,10.202,0.134,0.242,0.144,0.036,2.745,172.5,90.9,15.5,50.7,72.6,Aug([5])
4145_v6,4xxx,O,Wire,Wrought,84.685,4.054,0.978,0.089,0.1,9.544,0.122,0.216,0.158,0.054,2.728,173.5,92.5,16.3,49.5,73.5,Aug([5])
4145_v7,4xxx,O,Wire,Wrought,83.817,3.953,0.654,0.028,0.183,10.837,0.165,0.16,0.144,0.059,2.747,170.2,100.9,15.6,52.1,72.4,Aug([5])
4145_v8,4xxx,O,Wire,Wrought,84.363,4.004,0.634,0.165,0.138,10.214,0.139,0.174,0.126,0.043,2.73,174.9,101.4,12.7,52.3,72.4,Aug([5])
4145_v1,4xxx,T6,Bar,Wrought,84.19,3.948,0.722,0.121,0.167,10.364,0.132,0.163,0.158,0.035,2.742,340.4,291.2,5.0,106.7,73.7,Aug([5])
4145_v2,4xxx,T6,Bar,Wrought,84.703,4.036,0.675,0.008,0.128,9.886,0.162,0.235,0.132,0.035,2.751,327.7,279.6,4.9,107.3,73.9,Aug([5])
4145_v3,4xxx,T6,Bar,Wrought,84.683,3.876,0.623,0.032,0.159,10.089,0.123,0.214,0.169,0.032,2.74,316.9,283.9,5.6,98.6,73.4,Aug([5])
4145_v4,4xxx,T6,Bar,Wrought,83.975,3.959,0.856,0.14,0.119,10.403,0.156,0.186,0.175,0.031,2.736,337.7,275.1,5.1,103.2,73.6,Aug([5])
4145_v5,4xxx,T6,Bar,Wrought,84.779,4.077,0.782,0.124,0.193,9.502,0.112,0.208,0.178,0.045,2.729,329.7,264.3,5.4,100.6,70.8,Aug([5])
4145_v6,4xxx,T6,Bar,Wrought,84.034,3.885,0.953,0.124,0.139,10.319,0.144,0.215,0.124,0.063,2.751,316.8,284.9,4.9,105.2,71.1,Aug([5])
4145_v7,4xxx,T6,Bar,Wrought,85.121,4.031,0.833,0.12,0.134,9.254,0.139,0.166,0.164,0.038,2.729,342.3,288.2,5.7,105.1,72.6,Aug([5])
4145_v8,4xxx,T6,Bar,Wrought,84.732,4.012,0.632,0.17,0.191,9.793,0.13,0.164,0.129,0.047,2.742,324.3,285.7,5.7,111.0,71.5,Aug([5])
5005_v1,5xxx,O,Sheet,Wrought,97.294,0.266,0.785,0.622,0.332,0.225,0.038,0.344,0.035,0.059,2.689,125.9,38.4,26.0,28.2,68.8,Aug([2])
5005_v2,5xxx,O,Sheet,Wrought,97.612,0.262,0.835,0.418,0.345,0.217,0.031,0.206,0.026,0.048,2.703,124.6,34.1,25.1,26.9,69.1,Aug([2])
5005_v1,5xxx,H34,Sheet,Cold Worked,97.591,0.177,0.615,0.754,0.065,0.364,0.033,0.268,0.071,0.062,2.701,157.8,139.6,8.3,41.9,69.4,Aug([2])
5005_v2,5xxx,H34,Sheet,Cold Worked,97.588,0.208,0.732,0.576,0.238,0.314,0.0,0.162,0.121,0.061,2.701,153.9,135.2,7.7,39.4,68.3,Aug([2])
5005_v1,5xxx,H38,Sheet,Cold Worked,97.93,0.133,0.605,0.562,0.166,0.21,0.0,0.252,0.097,0.045,2.708,192.1,171.3,4.9,51.1,69.0,Aug([2])
5005_v2,5xxx,H38,Sheet,Cold Worked,98.005,0.292,0.565,0.478,0.063,0.237,0.004,0.279,0.009,0.068,2.708,197.7,176.8,4.3,48.7,68.8,Aug([2])
5005_v1,5xxx,H14,Extrusion,Cold Worked,97.585,0.125,0.706,0.597,0.157,0.398,0.018,0.34,0.029,0.045,2.701,158.6,138.1,8.1,36.6,68.7,Aug([5])
5005_v2,5xxx,H14,Extrusion,Cold Worked,97.74,0.167,0.603,0.479,0.337,0.32,0.023,0.213,0.079,0.039,2.69,152.2,132.2,8.1,39.5,70.5,Aug([5])
5052_v1,5xxx,O,Sheet,Wrought,96.476,0.095,0.527,2.158,0.034,0.22,0.028,0.199,0.198,0.065,2.688,184.4,79.1,25.8,45.2,70.6,Aug([2])
5052_v2,5xxx,O,Sheet,Wrought,96.164,0.067,0.469,2.436,0.124,0.317,0.03,0.173,0.162,0.058,2.671,190.0,91.7,21.7,47.7,68.2,Aug([2])
5052_v1,5xxx,H32,Sheet,Cold Worked,96.042,0.199,0.291,2.64,0.069,0.177,0.0,0.19,0.326,0.066,2.692,230.3,193.0,11.6,65.5,68.8,Aug([2])
5052_v2,5xxx,H32,Sheet,Cold Worked,96.498,0.119,0.423,2.229,0.092,0.261,0.007,0.042,0.298,0.031,2.677,216.8,188.8,13.3,60.0,69.3,Aug([2])
5052_v1,5xxx,H34,Sheet,Cold Worked,95.989,0.113,0.489,2.688,0.133,0.248,0.0,0.052,0.234,0.054,2.68,253.8,218.0,10.1,69.5,70.2,Aug([2])
5052_v2,5xxx,H34,Sheet,Cold Worked,96.38,0.018,0.438,2.54,0.072,0.254,0.04,0.039,0.155,0.064,2.682,250.7,212.1,10.7,66.5,71.4,Aug([2])
5052_v1,5xxx,H36,Sheet,Cold Worked,96.248,0.15,0.524,2.558,0.004,0.204,0.0,0.049,0.211,0.052,2.682,289.7,233.0,7.9,70.3,69.7,Aug([2])
5052_v2,5xxx,H36,Sheet,Cold Worked,96.479,0.08,0.494,2.111,0.145,0.284,0.03,0.187,0.154,0.036,2.689,263.4,250.0,7.6,73.9,71.2,Aug([2])
5052_v1,5xxx,H38,Sheet,Cold Worked,95.812,0.186,0.549,2.676,0.036,0.326,0.0,0.046,0.329,0.04,2.673,311.2,261.5,6.9,77.2,69.7,Aug([2])
5052_v2,5xxx,H38,Sheet,Cold Worked,95.726,0.082,0.313,2.881,0.144,0.337,0.0,0.156,0.303,0.058,2.691,307.3,257.0,6.5,82.7,71.2,Aug([2])
5052_v1,5xxx,H34,Plate,Cold Worked,96.384,0.115,0.312,2.504,0.044,0.235,0.015,0.149,0.196,0.046,2.674,265.5,210.0,9.9,69.4,70.6,Aug([5])
5052_v2,5xxx,H34,Plate,Cold Worked,96.071,0.169,0.305,2.865,0.063,0.218,0.0,0.097,0.172,0.04,2.676,271.0,224.3,9.8,71.7,70.0,Aug([5])
5052_v1,5xxx,O,Rod,Wrought,96.247,0.171,0.479,2.217,0.157,0.339,0.018,0.066,0.25,0.056,2.68,188.7,83.9,25.6,46.8,71.3,Aug([5])
5052_v2,5xxx,O,Rod,Wrought,95.637,0.15,0.494,2.857,0.044,0.322,0.0,0.141,0.298,0.057,2.674,196.4,99.5,24.6,50.3,70.3,Aug([5])
5083_v1,5xxx,O,Plate,Wrought,93.439,0.095,0.505,4.307,0.6,0.467,0.155,0.188,0.194,0.05,2.663,296.5,141.2,22.8,68.1,72.0,Aug([2])
5083_v2,5xxx,O,Plate,Wrought,93.22,0.073,0.514,4.58,0.584,0.382,0.189,0.159,0.242,0.057,2.663,299.2,142.4,20.8,67.2,71.3,Aug([2])
5083_v1,5xxx,H116,Plate,Cold Worked,93.817,0.155,0.368,4.111,0.553,0.409,0.198,0.224,0.121,0.044,2.66,318.1,220.1,19.4,78.1,70.8,Aug([2])
5083_v2,5xxx,H116,Plate,Cold Worked,93.311,0.133,0.429,4.332,0.677,0.457,0.12,0.314,0.18,0.047,2.659,317.1,234.9,15.1,70.9,71.2,Aug([2])
5083_v1,5xxx,H321,Sheet,Cold Worked,93.32,0.119,0.549,4.348,0.826,0.369,0.105,0.191,0.134,0.039,2.648,311.6,231.4,16.3,75.4,70.1,Aug([2])
5083_v2,5xxx,H321,Sheet,Cold Worked,93.507,0.102,0.355,4.3,0.736,0.444,0.111,0.157,0.249,0.039,2.649,313.5,233.7,15.7,72.8,69.3,Aug([2])
5083_v1,5xxx,O,Extrusion,Wrought,92.944,0.135,0.403,4.689,0.81,0.302,0.178,0.242,0.248,0.049,2.672,291.9,157.3,22.0,69.2,70.2,Aug([5])
5083_v2,5xxx,O,Extrusion,Wrought,93.792,0.001,0.371,4.188,0.796,0.367,0.183,0.15,0.112,0.04,2.654,291.5,128.8,23.1,60.9,69.9,Aug([5])
5083_v1,5xxx,H111,Extrusion,Wrought,93.43,0.175,0.522,4.394,0.649,0.321,0.195,0.162,0.11,0.042,2.656,306.1,189.7,16.3,68.0,71.1,Aug([5])
5083_v2,5xxx,H111,Extrusion,Wrought,93.556,0.016,0.537,4.198,0.808,0.334,0.185,0.153,0.152,0.061,2.67,306.7,184.7,16.5,66.0,70.0,Aug([5])
5083_v1,5xxx,O,Forging,Forged,93.543,0.075,0.368,4.436,0.598,0.438,0.117,0.212,0.151,0.062,2.666,281.2,145.2,20.9,66.8,69.9,Aug([3])
5083_v2,5xxx,O,Forging,Forged,93.203,0.008,0.332,4.765,0.836,0.37,0.104,0.186,0.128,0.068,2.651,281.6,148.0,22.2,68.1,71.2,Aug([3])
5086_v1,5xxx,O,Sheet,Wrought,93.793,0.155,0.453,4.102,0.358,0.329,0.194,0.334,0.227,0.055,2.667,264.2,119.6,23.2,60.4,70.2,Aug([2])
5086_v2,5xxx,O,Sheet,Wrought,94.135,0.119,0.594,3.906,0.34,0.339,0.124,0.21,0.179,0.054,2.665,256.2,117.6,21.5,60.8,69.7,Aug([2])
5086_v1,5xxx,H34,Sheet,Cold Worked,94.26,0.16,0.404,3.688,0.565,0.369,0.168,0.155,0.188,0.043,2.649,307.7,253.5,9.9,79.8,70.6,Aug([2])
5086_v2,5xxx,H34,Sheet,Cold Worked,94.367,0.018,0.623,3.605,0.445,0.325,0.131,0.335,0.082,0.069,2.653,308.5,247.2,11.5,79.5,71.7,Aug([2])
5086_v1,5xxx,H112,Plate,Wrought,94.185,0.107,0.409,3.733,0.575,0.366,0.137,0.302,0.118,0.068,2.666,271.4,127.6,13.0,63.3,71.2,Aug([5])
5086_v2,5xxx,H112,Plate,Wrought,93.571,0.085,0.453,4.369,0.433,0.398,0.135,0.332,0.164,0.06,2.667,278.1,136.5,12.1,66.6,71.9,Aug([5])
5154_v1,5xxx,O,Sheet,Wrought,94.607,0.159,0.532,3.599,0.172,0.311,0.235,0.179,0.16,0.046,2.664,255.4,120.4,28.8,57.0,70.9,Aug([2])
5154_v2,5xxx,O,Sheet,Wrought,94.998,0.109,0.311,3.334,0.175,0.247,0.172,0.293,0.293,0.068,2.658,235.6,119.2,27.0,60.9,70.5,Aug([2])
5154_v1,5xxx,H34,Sheet,Cold Worked,95.501,0.05,0.384,3.199,0.012,0.15,0.154,0.295,0.198,0.057,2.668,273.4,220.7,14.0,73.6,70.9,Aug([2])
5154_v2,5xxx,H34,Sheet,Cold Worked,95.058,0.195,0.422,3.373,0.145,0.164,0.24,0.124,0.216,0.063,2.662,294.0,222.5,11.2,71.5,71.0,Aug([2])
5154_v1,5xxx,H32,Sheet,Cold Worked,94.771,0.174,0.276,3.721,0.204,0.186,0.193,0.133,0.291,0.051,2.663,270.7,209.4,14.7,68.0,71.3,Aug([5])
5154_v2,5xxx,H32,Sheet,Cold Worked,94.547,0.133,0.381,3.862,0.166,0.336,0.203,0.152,0.161,0.059,2.651,278.3,217.6,12.9,73.7,71.5,Aug([5])
5182_v1,5xxx,O,Sheet,Wrought,93.672,0.083,0.314,4.594,0.491,0.246,0.142,0.302,0.118,0.038,2.654,288.6,140.3,27.2,65.6,71.2,Aug([2])
5182_v2,5xxx,O,Sheet,Wrought,94.346,0.09,0.442,4.249,0.225,0.187,0.116,0.238,0.055,0.052,2.646,253.9,114.6,23.4,60.6,70.6,Aug([2])
5182_v1,5xxx,H19,Sheet,Cold Worked,93.839,0.234,0.204,4.542,0.422,0.197,0.059,0.344,0.104,0.055,2.644,383.6,375.9,3.7,113.4,71.1,Aug([5])
5182_v2,5xxx,H19,Sheet,Cold Worked,94.245,0.204,0.219,4.561,0.236,0.107,0.055,0.317,0.024,0.032,2.649,392.8,384.9,4.2,108.2,70.9,Aug([5])
5251_v1,5xxx,O,Sheet,Wrought,96.502,0.14,0.523,2.057,0.05,0.363,0.111,0.123,0.07,0.061,2.701,186.1,81.1,24.2,43.7,69.0,Aug([2])
5251_v2,5xxx,O,Sheet,Wrought,96.365,0.202,0.435,1.854,0.227,0.311,0.149,0.233,0.172,0.052,2.684,167.5,82.7,22.5,46.9,72.3,Aug([2])
5251_v1,5xxx,H34,Sheet,Cold Worked,96.135,0.07,0.355,2.371,0.063,0.421,0.108,0.187,0.237,0.053,2.681,244.2,188.6,10.3,64.2,70.7,Aug([2])
5251_v2,5xxx,H34,Sheet,Cold Worked,96.587,0.175,0.389,1.848,0.011,0.482,0.176,0.185,0.11,0.037,2.696,228.5,168.8,10.0,61.4,70.1,Aug([2])
5454_v1,5xxx,O,Sheet,Wrought,95.414,0.065,0.391,2.418,0.945,0.192,0.163,0.191,0.174,0.047,2.692,250.1,109.3,23.5,60.2,71.2,Aug([2])
5454_v2,5xxx,O,Sheet,Wrought,94.682,0.027,0.531,2.901,0.932,0.285,0.186,0.338,0.075,0.043,2.695,251.2,124.7,21.0,63.5,70.4,Aug([2])
5454_v1,5xxx,H34,Sheet,Cold Worked,95.096,0.077,0.335,2.544,0.945,0.279,0.222,0.345,0.095,0.062,2.688,300.7,241.5,10.8,78.9,71.6,Aug([2])
5454_v2,5xxx,H34,Sheet,Cold Worked,95.559,0.089,0.473,2.483,0.668,0.21,0.197,0.184,0.091,0.046,2.679,284.3,239.9,10.4,79.5,69.3,Aug([2])
5454_v1,5xxx,H111,Extrusion,Wrought,94.983,0.133,0.376,2.861,0.773,0.251,0.151,0.288,0.152,0.032,2.687,263.9,130.3,18.7,66.3,70.9,Aug([5])
5454_v2,5xxx,H111,Extrusion,Wrought,95.007,0.16,0.509,2.666,0.793,0.227,0.247,0.289,0.037,0.065,2.69,271.9,125.8,17.1,67.4,70.1,Aug([5])
5454_v1,5xxx,O,Forging,Forged,95.118,0.041,0.498,2.746,0.666,0.344,0.201,0.208,0.114,0.064,2.685,244.6,114.2,23.3,60.4,69.0,Aug([3])
5454_v2,5xxx,O,Forging,Forged,94.833,0.033,0.35,3.052,0.753,0.348,0.199,0.186,0.198,0.048,2.695,252.0,123.1,21.1,62.0,69.9,Aug([3])
5456_v1,5xxx,O,Plate,Wrought,92.948,0.008,0.257,5.32,0.69,0.244,0.211,0.236,0.025,0.061,2.648,312.1,159.7,25.9,64.6,69.0,Aug([2])
5456_v2,5xxx,O,Plate,Wrought,92.516,0.177,0.518,4.969,0.835,0.335,0.246,0.252,0.111,0.041,2.671,307.2,161.0,22.3,68.5,70.2,Aug([2])
5456_v1,5xxx,H116,Plate,Cold Worked,93.069,0.081,0.55,4.744,0.824,0.167,0.165,0.238,0.122,0.04,2.656,342.3,242.7,17.2,82.8,70.9,Aug([2])
5456_v2,5xxx,H116,Plate,Cold Worked,92.818,0.003,0.327,5.06,0.858,0.297,0.25,0.208,0.128,0.051,2.658,353.9,251.1,17.3,85.4,71.4,Aug([2])
5456_v1,5xxx,H321,Plate,Cold Worked,92.512,0.109,0.458,5.112,0.947,0.272,0.187,0.304,0.054,0.045,2.656,367.7,255.2,17.3,90.7,69.5,Aug([5])
5456_v2,5xxx,H321,Plate,Cold Worked,93.033,0.162,0.321,4.88,0.801,0.202,0.151,0.28,0.122,0.048,2.671,356.5,260.0,16.4,89.5,70.0,Aug([5])
5754_v1,5xxx,O,Sheet,Wrought,94.609,0.174,0.425,3.274,0.462,0.318,0.146,0.179,0.373,0.04,2.681,228.9,104.5,25.7,54.1,70.3,Aug([2])
5754_v2,5xxx,O,Sheet,Wrought,94.943,0.138,0.332,3.289,0.365,0.31,0.139,0.171,0.263,0.05,2.666,210.2,100.5,24.4,52.2,70.3,Aug([2])
5754_v1,5xxx,H111,Sheet,Wrought,94.475,0.089,0.423,3.487,0.422,0.436,0.172,0.221,0.218,0.057,2.66,266.3,191.0,14.0,66.2,68.8,Aug([1])
5754_v2,5xxx,H111,Sheet,Wrought,95.261,0.027,0.536,2.758,0.41,0.37,0.162,0.209,0.225,0.042,2.664,239.0,167.3,13.3,60.3,70.5,Aug([1])
5754_v1,5xxx,H22,Sheet,Cold Worked,94.441,0.073,0.367,3.481,0.636,0.46,0.124,0.114,0.263,0.041,2.67,285.7,224.9,9.4,76.3,69.1,Aug([5])
5754_v2,5xxx,H22,Sheet,Cold Worked,95.236,0.012,0.46,2.708,0.473,0.366,0.169,0.253,0.261,0.062,2.665,272.7,214.6,10.3,70.4,68.9,Aug([5])
6005_v1,6xxx,T5,Extrusion,Wrought,97.744,0.133,0.475,0.363,0.15,0.827,0.077,0.095,0.083,0.053,2.709,274.0,247.3,7.7,74.9,69.0,Aug([2])
6005_v2,6xxx,T5,Extrusion,Wrought,98.101,0.043,0.255,0.502,0.065,0.703,0.096,0.027,0.143,0.065,2.705,248.0,238.6,8.1,74.9,69.5,Aug([2])
6005_v1,6xxx,T1,Extrusion,Wrought,97.688,0.0,0.393,0.634,0.115,0.859,0.096,0.106,0.053,0.056,2.69,165.2,95.8,20.5,50.5,69.8,Aug([5])
6005_v2,6xxx,T1,Extrusion,Wrought,98.127,0.0,0.231,0.358,0.175,0.811,0.097,0.021,0.115,0.065,2.708,168.7,88.1,22.6,47.1,68.6,Aug([5])
6060_v1,6xxx,T5,Extrusion,Wrought,98.164,0.028,0.166,0.677,0.122,0.534,0.121,0.073,0.074,0.041,2.703,192.6,147.1,12.6,62.4,69.5,Aug([2])
6060_v2,6xxx,T5,Extrusion,Wrought,98.195,0.144,0.089,0.56,0.196,0.565,0.094,0.058,0.036,0.063,2.705,203.0,149.3,11.8,59.0,67.0,Aug([2])
6060_v1,6xxx,T6,Extrusion,Wrought,98.412,0.229,0.242,0.425,0.105,0.226,0.147,0.122,0.048,0.044,2.704,222.1,181.0,9.5,62.7,69.2,Aug([2])
6060_v2,6xxx,T6,Extrusion,Wrought,98.274,0.0,0.229,0.648,0.178,0.38,0.096,0.065,0.067,0.063,2.694,210.7,180.8,9.9,64.3,69.4,Aug([2])
6061_v1,6xxx,O,Sheet,Wrought,96.678,0.295,0.608,0.841,0.232,0.728,0.176,0.16,0.234,0.048,2.696,119.1,52.0,25.8,30.7,68.6,Aug([2])
6061_v2,6xxx,O,Sheet,Wrought,96.943,0.185,0.567,1.035,0.218,0.407,0.105,0.265,0.232,0.043,2.696,119.8,49.9,26.3,29.8,70.4,Aug([2])
6061_v1,6xxx,T4,Sheet,Wrought,96.739,0.353,0.753,0.882,0.12,0.45,0.113,0.285,0.236,0.069,2.703,241.8,150.0,23.8,65.6,69.6,Aug([2])
6061_v2,6xxx,T4,Sheet,Wrought,96.497,0.147,0.774,1.14,0.107,0.656,0.131,0.342,0.153,0.053,2.692,244.8,141.9,22.7,65.3,67.7,Aug([2])
6061_v1,6xxx,T6,Sheet,Wrought,96.698,0.404,0.614,0.858,0.202,0.6,0.191,0.179,0.215,0.039,2.692,316.3,289.6,11.4,97.9,67.2,Aug([2])
6061_v2,6xxx,T6,Sheet,Wrought,96.571,0.425,0.638,0.918,0.121,0.626,0.125,0.333,0.177,0.066,2.69,303.2,285.2,12.0,97.8,69.0,Aug([2])
6061_v1,6xxx,T6,Extrusion,Wrought,97.065,0.333,0.64,0.875,0.111,0.437,0.114,0.171,0.192,0.062,2.691,308.1,264.4,11.9,96.3,69.3,Aug([2])
6061_v2,6xxx,T6,Extrusion,Wrought,96.598,0.333,0.755,1.051,0.103,0.416,0.146,0.328,0.207,0.063,2.712,328.0,283.0,11.3,97.5,68.4,Aug([2])
6061_v1,6xxx,T651,Plate,Wrought,96.489,0.162,0.784,1.164,0.127,0.652,0.143,0.238,0.181,0.06,2.71,313.4,281.0,11.9,95.1,69.4,Aug([2])
6061_v2,6xxx,T651,Plate,Wrought,96.765,0.32,0.766,0.903,0.194,0.411,0.138,0.275,0.165,0.063,2.694,306.7,266.0,13.4,91.7,69.1,Aug([2])
6061_v1,6xxx,T6,Forging,Forged,96.511,0.135,0.823,0.908,0.214,0.8,0.121,0.203,0.216,0.069,2.71,318.0,271.3,11.7,93.5,69.7,Aug([2])
6061_v2,6xxx,T6,Forging,Forged,96.708,0.243,0.577,0.937,0.246,0.652,0.142,0.183,0.249,0.063,2.695,303.6,275.1,11.4,94.3,69.7,Aug([2])
6061_v1,6xxx,T6,Bar,Wrought,96.57,0.383,0.684,1.083,0.196,0.47,0.136,0.277,0.157,0.044,2.701,313.6,282.0,11.7,99.6,69.3,Aug([5])
6061_v2,6xxx,T6,Bar,Wrought,96.646,0.396,0.673,1.042,0.176,0.567,0.114,0.169,0.152,0.065,2.694,322.2,284.2,11.3,95.7,67.3,Aug([5])
6061_v1,6xxx,T6,Rod,Wrought,96.519,0.179,0.838,1.141,0.223,0.563,0.176,0.179,0.151,0.031,2.702,319.1,252.1,12.0,94.6,68.6,Aug([5])
6061_v2,6xxx,T6,Rod,Wrought,96.573,0.35,0.62,1.125,0.168,0.484,0.124,0.276,0.233,0.047,2.694,327.3,283.9,12.5,94.0,66.6,Aug([5])
6061_v1,6xxx,T4,Extrusion,Wrought,96.571,0.191,0.738,0.943,0.249,0.592,0.149,0.263,0.242,0.062,2.699,243.3,149.6,20.3,64.4,67.6,Aug([5])
6061_v2,6xxx,T4,Extrusion,Wrought,96.402,0.404,0.651,1.181,0.157,0.653,0.154,0.176,0.188,0.034,2.703,245.4,158.2,21.3,65.7,68.7,Aug([5])
6061_v1,6xxx,T6,Tube,Wrought,96.382,0.252,0.828,1.084,0.134,0.607,0.108,0.347,0.217,0.041,2.702,316.7,270.3,12.4,93.2,69.6,Aug([5])
6061_v2,6xxx,T6,Tube,Wrought,96.715,0.314,0.818,0.831,0.116,0.499,0.199,0.228,0.223,0.057,2.693,315.3,266.2,11.5,89.9,68.5,Aug([5])
6063_v1,6xxx,O,Extrusion,Wrought,97.891,0.0,0.464,0.886,0.068,0.335,0.051,0.136,0.133,0.036,2.692,92.7,51.5,25.1,25.0,68.2,Aug([2])
6063_v2,6xxx,O,Extrusion,Wrought,97.734,0.181,0.443,0.66,0.189,0.363,0.127,0.097,0.14,0.066,2.69,89.5,49.9,25.7,26.1,69.3,Aug([2])
6063_v1,6xxx,T1,Extrusion,Wrought,98.155,0.037,0.486,0.52,0.03,0.415,0.108,0.129,0.052,0.068,2.689,149.5,84.6,21.4,41.2,69.0,Aug([2])
6063_v2,6xxx,T1,Extrusion,Wrought,98.15,0.088,0.35,0.529,0.137,0.401,0.127,0.097,0.065,0.056,2.692,147.4,86.8,21.3,39.9,69.0,Aug([2])
6063_v1,6xxx,T4,Extrusion,Wrought,97.658,0.138,0.276,0.821,0.164,0.592,0.1,0.091,0.125,0.035,2.701,173.5,95.6,23.1,53.4,68.9,Aug([2])
6063_v2,6xxx,T4,Extrusion,Wrought,97.919,0.212,0.239,0.788,0.02,0.449,0.086,0.158,0.073,0.056,2.694,174.3,97.1,22.3,51.8,69.3,Aug([2])
6063_v1,6xxx,T5,Extrusion,Wrought,98.041,0.078,0.248,0.78,0.152,0.242,0.101,0.163,0.144,0.051,2.711,176.3,150.2,12.1,62.2,68.0,Aug([2])
6063_v2,6xxx,T5,Extrusion,Wrought,97.888,0.204,0.45,0.661,0.067,0.397,0.107,0.048,0.129,0.049,2.696,172.5,145.4,11.6,60.3,69.2,Aug([2])
6063_v1,6xxx,T6,Extrusion,Wrought,98.354,0.001,0.338,0.623,0.007,0.329,0.104,0.11,0.086,0.048,2.711,227.1,203.6,12.1,67.8,68.3,Aug([2])
6063_v2,6xxx,T6,Extrusion,Wrought,98.17,0.163,0.206,0.668,0.155,0.335,0.106,0.041,0.124,0.032,2.708,244.6,215.9,11.9,75.6,68.3,Aug([2])
6063_v1,6xxx,T83,Extrusion,Cold Worked,98.188,0.046,0.472,0.551,0.036,0.397,0.058,0.039,0.144,0.069,2.697,250.3,240.7,9.7,77.9,69.7,Aug([2])
6063_v2,6xxx,T83,Extrusion,Cold Worked,98.196,0.0,0.234,0.502,0.2,0.521,0.129,0.102,0.08,0.036,2.695,242.7,237.8,8.9,78.6,69.1,Aug([2])
6063_v1,6xxx,T6,Bar,Wrought,98.12,0.0,0.231,0.664,0.187,0.455,0.13,0.093,0.086,0.034,2.709,235.2,213.8,10.3,77.7,69.4,Aug([5])
6063_v2,6xxx,T6,Bar,Wrought,98.347,0.124,0.362,0.52,0.013,0.275,0.053,0.149,0.122,0.035,2.708,237.7,207.1,11.6,70.2,67.8,Aug([5])
6063_v1,6xxx,T5,Tube,Wrought,98.325,0.026,0.347,0.663,0.197,0.222,0.064,0.011,0.113,0.032,2.708,195.8,146.0,11.4,58.7,68.4,Aug([5])
6063_v2,6xxx,T5,Tube,Wrought,98.256,0.128,0.263,0.547,0.194,0.209,0.13,0.158,0.08,0.035,2.691,178.9,147.1,13.3,57.4,69.3,Aug([5])
6082_v1,6xxx,O,Plate,Wrought,96.221,0.023,0.603,0.784,0.615,1.081,0.09,0.284,0.265,0.034,2.721,124.6,54.7,26.2,34.3,68.1,Aug([2])
6082_v2,6xxx,O,Plate,Wrought,96.305,0.07,0.455,1.009,0.761,0.861,0.087,0.175,0.215,0.062,2.715,130.1,59.5,25.2,35.0,68.3,Aug([2])
6082_v1,6xxx,T4,Sheet,Wrought,96.019,0.0,0.646,1.012,0.678,1.031,0.141,0.211,0.217,0.045,2.718,269.3,176.7,20.8,75.9,69.5,Aug([2])
6082_v2,6xxx,T4,Sheet,Wrought,96.338,0.0,0.589,0.988,0.617,0.986,0.067,0.167,0.202,0.046,2.711,266.7,175.1,20.4,73.3,69.4,Aug([2])
